collocation;frequency1;frequency2;frequency;doc_freq;Words_in_dict;TF_IDF;TF-RIDF;NOUN_1;ADJF_1;ADJS_1;COMP_1;VERB_1;INFN_1;PRTF_1;GRND_1;NUMR_1;ADVB_1;NPRO_1;PRED_1;PREP_1;CONJ_1;PRCL_1;INTJ_1;None_1;NOUN_2;ADJF_2;ADJS_2;COMP_2;VERB_2;INFN_2;PRTF_2;GRND_2;NUMR_2;ADVB_2;NPRO_2;PRED_2;PREP_2;CONJ_2;PRCL_2;INTJ_2;None_2;MI;MI3;T-score;minimum-sens;log_dice;raw_freq;log_likehood;dice;chi_sq;pmi;jaccard;phi;mi_like;poison_stirling;student_t;Words Class;MY_COMBINATION;ALLA_COMBINATION;collections_kolichestvo;weirdness;cw;dw;otnosit_chastota;class
для указание;9362;166;33;0.391304347826087;1;13.447015777082843;9.548386028225249;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.944116394523013;14.03290463323992;5.37134718376608;0.0035248878444776757;-7.173563578505661;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;1;-132793.1745443384;-120391.22878460881;2;0;102.02399137966182;55.5742339422455;1;0
класс и;5099;19210;312;0.34782608695652173;0;143.09500889600258;143.0948348595889;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.2071964539042381;17.778000891628736;10.013283602345826;0.016241540864133264;-5.283800707089031;1.3795577137969567e-06;0;0.0004763038818766373;0;0;0.00023820867079561695;0;0;0;1.0;0;-96774.7576038472;-55907.70761367451;4;11.001131794092595;125.29658626029615;51.45824582488833;1;0
линейно независимый;16;100;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0;0;0;0.1;0;0;0;1.414213562373095;1;-220761.2313028457;-267004.6567154543;1;0;100.22375758821666;53.548759311261236;1;0
алгебра логика;51;37;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.585484048622993;8.585484048622993;0.9973967745940652;0.0196078431372549;-5.459431618637297;1.3795577137969567e-06;0;0;0;0;0.002793296089385475;0;0;0;1.0;0;-114783.96607409278;-143974.71606707328;2;0;87.17408639231715;41.20129804906367;1;0
самый большой;841;722;13;0.2608695652173913;1;7.58649561324134;2.84469129076286;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.9559854572222157;11.3568648935044;3.373223362494525;0.015457788347205707;-5.909662344858572;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-124382.28047856435;-124019.45759729564;4;0.48267043409951427;102.08131606261685;9.703015694707107;0;0
самый дело;841;192;77;0.6086956521739131;0;16.601184626130323;15.40421820806225;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.43322480594204;20.966797887331843;8.749578535857239;0.09155766944114149;-2.745837998170158;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;0;-34534.14151711929;-28531.072027037433;4;0.21415574315202;116.62037815399624;5.747792373697688;0;0
и ц;19210;24;19;0.08695652173913043;0;20.153258966718624;15.40178803693111;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.900757870392979;13.39661289728015;4.212983358754872;0.000989068193649141;-8.983443690149333;1.3795577137969567e-06;0;0.08333333333333333;0;0;0.043478260869565216;0;0;0;1.0;0;-154859.40250513382;-152220.69064136155;3;0;83.30981787211824;38.2229389193561;1;0
который состоять;5920;572;13;0.34782608695652173;0;5.962292037333441;1.2204877148549613;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.4765496770698292;8.877429113352013;2.3099065443634337;0.002195945945945946;-7.964007566406879;2.7591154275939134e-06;0;0.031746031746031744;0;0;0.016129032258064516;0;0;0;1.414213562373095;0;-183951.20080322283;-169702.1567388527;4;2.7701954155697637;118.34552207962226;29.832301858004175;1;0
из теорема;4846;70;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.024390243902439025;0;0;0;1.0;1;-221255.989777303;-267499.4151899116;3;0;106.10094173251571;60.50040954538976;1;0
в некоторый;27729;1704;237;0.6956521739130435;1;37.35306124671534;37.34961442731593;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8622884164141957;17.639774914210715;11.160622537691793;0.008547008547008548;-5.956403729149073;1.3795577137969567e-06;0;0;0;0;0.0136986301369863;0;0;0;1.0;1;-106669.92709299312;-67616.99150916385;4;4.566885465461265;135.49243910552357;41.95586094159778;1;0
взаимно однозначный;18;20;5;0.08695652173913043;0;5.303489201768059;1.757944649664167;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.297437754781127;17.941293944555852;2.2358458729922503;0.25;-1.9259994185562233;2.7591154275939134e-06;0;0;0;0;0.1;0;0;0;1.414213562373095;1;-58282.54829106953;-74873.44913453753;2;0;73.6297404666201;31.866273070311077;1;0
слово если;1640;4026;45;0.4782608695652174;1;14.415081788671552;11.436827467213648;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.3046042961263273;13.288310488785678;5.350355686518783;0.011177347242921014;-5.976261790048424;2.7591154275939134e-06;0;0.0049504950495049506;0;0;0.0024813895781637717;0;0;0;1.414213562373095;0;-127944.54149465689;-108846.86438060523;3;3.4692865663275856;110.82373733431764;30.6495400827016;1;0
венозный кровь;0;3;0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;0;-221750.7482517603;-267994.1736643689;1;1.4093976675705817;34.232027845484886;11.47903830704481;1;0
это раздел;5940;753;40;0.30434782608695654;0;20.665191840133442;17.309170869367996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6965375807507446;13.34039377052547;5.348911497033661;0.006734006734006734;-6.386509204077934;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;0;-134673.25674727611;-119236.79234420846;3;0;109.21811527817489;64.61350134412365;1;0
внешний среда;612;323;5;0.08695652173913043;0;5.303489201768059;1.757944649664167;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.196512653724224;8.840368843498949;2.114110392409981;0.008169934640522876;-6.546894459887636;1.3795577137969567e-06;0;0.15384615384615385;0;0;0.08333333333333333;0;0;0;1.0;0;-146349.55674446828;-153869.8855562192;4;0;114.92498888797428;73.04196713713134;1;0
весь значение;3034;3760;25;0.30434782608695654;1;12.9157449000834;8.449630507163823;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.66769662918613;9.955409008735579;1.8524452660477053;0.006648936170212766;-7.086189313104477;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;0;-176925.63046592922;-156673.51691147723;2;4.04750099404885;113.22142882157628;33.23210951959988;1;0
это связать;5940;309;28;0.5217391304347826;0;7.911304519159106;3.6433158634839695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.46700743468854;13.081717278803747;4.812976354226304;0.0047138047138047135;-6.802054702704199;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;0;-140313.5033560893;-131770.67369712665;4;9.438693470699956;129.5338937358732;51.138421173147435;1;0
структура дать;932;3851;104;0.4782608695652174;1;33.314855689374255;32.82120190405483;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.392598921913265;17.79347835819545;9.71251286639758;0.0270059724746819;-4.5232603578452135;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;-65110.215238580226;-47826.652530872;3;0;114.1705718929584;71.85419245021194;1;0
же как;1975;4143;176;0.6521739130434783;1;32.672037545296455;32.63572110759787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.962697331929701;18.881560569204296;12.41562453436547;0.04248129374849143;-4.119412772920906;1.3795577137969567e-06;0;0.0049504950495049506;0;0;0.0024813895781637717;0;0;0;1.0;0;-53433.91524138802;-27871.39406109437;4;0.34731031632102344;119.39554838857156;8.674329182294299;0;0
структура и;932;19210;44;0.43478260869565216;0;15.916024784774084;12.86365484957065;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.8330383316535662;11.75190156892816;2.9097028136051133;0.002290473711608537;-7.838487703781409;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-180487.89148202175;-157827.9533518776;4;189.6422861586638;136.75559030171735;102.33218921455413;1;0
головной мозг;10;35;10;0.043478260869565216;0;13.617278360175929;9.090035025452917;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.338079739278472;20.981935929053197;3.1621249711095056;0.2857142857142857;-1.1699250014423124;1.3795577137969567e-06;0;0;0;0;0.024390243902439025;0;0;0;1.0;0;-46705.199988768785;-56732.30507110333;3;0;119.56780468964519;80.92528773685505;1;0
утверждение теорема;53;70;2;0.043478260869565216;0;2.7234556720351857;0.5645688940480547;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.610159284715273;10.610159284715273;1.4105944773534334;0.02857142857142857;-4.94251450533924;1.3795577137969567e-06;0;0;0;0;0.16666666666666666;0;0;0;1.0;0;-102711.85929733475;-128967.04234186863;2;0;107.30237298171683;62.048164105825705;1;0
блуждать нерв;1;0;0;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.16666666666666666;0;0;0;1.0;1;-222245.5067262176;-268488.93213882623;1;0;0;0;1;0
бесконечно малый;10;10;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;0;-222740.2652006749;-268983.69061328354;2;0;34.889846718234935;17.13964075131668;1;0
весь сторона;3034;302;3;0.043478260869565216;0;4.085183508052778;1.3473165678722117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2469151473724824;4.416840148814795;1.0022543248204674;0.000988793671720501;-9.118941072723507;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-210569.2067290254;-201366.69910411967;3;0.07443572097126017;87.7577430691279;1.772089688948661;0;0
год плата;460;88;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.162441086641766;4.162441086641766;0.9441555037454992;0.002173913043478261;-8.098032082960527;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;0;-180685.7948718047;-195264.67791914637;3;0;106.8349189798013;61.44050971421298;1;0
каждый точка;2119;743;5;0.08695652173913043;1;5.303489201768059;1.757944649664167;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.202904578200035;5.84676076797476;1.2647204429263388;0.0023596035865974517;-8.160879861839305;2.7591154275939134e-06;0;0;0;0;0.16666666666666666;0;0;0;1.0;0;-196715.96944422106;-185699.34741297193;3;14.32887628696758;104.50389149037274;43.57422524226451;1;0
х год;326;460;36;0.30434782608695654;0;18.598672656120097;14.932184731862524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.443069552490298;17.782919555374924;5.965520254206502;0.0782608695652174;-3.448460500816294;1.3795577137969567e-06;0;0;0;0;0.003076923076923077;0;0;0;1.0;0;-51256.97795377592;-52609.31778395919;4;27.55036869227256;134.4953703304074;70.8438062182056;1;0
и магнитный;19210;93;3;0.13043478260869565;0;2.6538197438937914;-0.08404719628677548;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.28359654728367395;3.4535215487259863;0.30910106980163343;0.00015616866215512754;-11.65157496200962;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-232041.72452047205;-219837.6821505254;2;0;118.06262134702578;78.25446588527024;1;0
задача о;916;1679;8;0.21739130434782608;1;5.302062653452593;1.0462205178077246;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.9147724531894645;7.914772453189465;2.0782893251264047;0.004764740917212627;-7.341518823245243;1.3795577137969567e-06;0;0.0011911852293031567;0;0;0.0005959475566150178;0;0;0;1.0;0;-175738.21012723172;-166238.84741765165;4;59.89940087174973;124.65099938874248;73.1569005280311;1;0
у разный;602;699;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7845944340883001;0.7845944340883001;0.4194848731496682;0.001430615164520744;-9.345405246717796;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-218782.19740501652;-208623.15672949338;3;12.841178748976409;109.27750711680414;45.14565764467909;1;0
образоваться в;23;27729;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-223235.02367513222;-269478.44908774085;2;92.08064761461134;121.65224713673553;73.85199575430853;1;0
рациональный функция;1;5000;0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;0;-223729.78214958953;-269973.2075621981;1;0;0.0;11.72515448644698;1;0
каждый конкретный;2119;501;31;0.4782608695652174;0;9.930389676640402;5.8801304330674595;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.403724401042935;14.312117021816686;5.304720781039683;0.0146295422369042;-5.401154786037937;2.7591154275939134e-06;0;0;0;0;0.16666666666666666;0;0;0;1.4135375446052714;1;-96675.80590895572;-92849.67370648596;4;0;114.29991372290037;72.05612831971315;1;0
и принцип;19210;289;9;0.21739130434782608;1;5.964820485134167;1.557621909418728;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2327921766121828;6.572642179496808;0.4470410786301911;0.0004685059864653826;-10.081187515823853;1.3795577137969567e-06;0;0;0;0;0.043478260869565216;0;0;0;1.0;0;-222245.5067262176;-207138.88130612148;4;0;118.92700425332701;79.77378975101944;1;0
в точность;27729;169;40;0.34782608695652173;1;18.345513961025972;14.98949299026053;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.629303446346953;13.273159636121678;5.302367291217142;0.0014425330881027083;-8.445945984010251;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-161786.02114753594;-142160.60166072985;4;0.34192487793132453;106.97151546914347;7.785151469811407;0;0
растворить в;0;27729;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-224224.54062404676;-270467.9660366554;1;3.7583937801882175;92.14039945680369;26.34810077917905;1;0
располагаться в;93;27729;36;0.391304347826087;1;14.669471756817646;11.002983832560073;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.339020978076056;13.678870980960681;5.407066784388925;0.0012982797792924375;-8.594013510653369;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-154364.6440306765;-137048.09742467114;4;1.9966466957249909;113.06351454035152;24.600490040917837;1;0
в предыдущий;27729;329;90;0.4782608695652174;1;28.830163577343104;28.04132398058953;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.838164110336208;15.821870302995558;8.160206307604335;0.0032456994482310936;-7.284271459215507;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-126757.12115595936;-97137.58048511588;4;8.691285616685253;124.30259867993053;47.591245482656845;1;0
следующий определение;2034;1714;37;0.2608695652173913;1;21.59233366845612;18.003679977637763;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9435607638823886;13.362467495140288;5.2920824857840705;0.018190757128810225;-5.662451872030237;2.7591154275939134e-06;0;0.08333333333333333;0;0;0.043478260869565216;0;0;0;1.414213562373095;0;-112211.22200691486;-99281.53387443082;3;0;100.60216628367789;53.96727793926909;1;0
другой группа;1952;314;1;0.043478260869565216;1;1.3617278360175928;-0.009406977738234845;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24200466976892523;0.24200466976892523;0.1544304495978589;0.0005122950819672131;-10.145932145820515;2.7591154275939134e-06;0;0;0;0;0.016129032258064516;0;0;0;1.2709251094437013;0;-228578.415199271;-217858.64825269624;3;3.6017940393470425;110.23231332341861;30.9320559101611;1;0
следующий пример;2034;1599;100;0.391304347826087;1;40.7485326578268;40.183112264734355;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.478160758660331;17.76587313820978;9.551317339660905;0.049164208456243856;-4.18308946064076;1.3795577137969567e-06;0;0;0;0;0.043478260869565216;0;0;0;1.0;0;-59173.11354509266;-41889.55083738444;3;0;125.3219036535187;92.38416900142614;1;0
язык ассемблер;2594;87;49;0.17391304347826086;0;37.2237243897919;34.53272118728168;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.298166340238219;18.527586028468637;6.955523453466533;0.018889745566692366;-4.773845659867353;1.3795577137969567e-06;0;0.03773584905660377;0;0;0.019230769230769232;0;0;0;1.0;0;-60756.34066335601;-57886.74151150368;1;0;54.31792660959567;22.850185360402683;1;0
интерфейс и;1053;19210;73;0.30434782608695654;0;37.71397510824353;36.3589664289288;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.3873276955248495;13.766976813284884;5.277868381966221;0.0038001041124414367;-7.116735606097409;1.3795577137969567e-06;0;0;0;0;0.003875968992248062;0;0;0;1.0;0;-153276.17538687045;-123689.61861432412;1;0;92.99002446401525;46.23412063471726;1;0
на некоторый;8849;1704;70;0.4782608695652174;1;22.423460560155746;20.938621573985497;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.750637438684305;14.009203472574239;5.88029391376653;0.007910498361396769;-6.236082548254644;1.3795577137969567e-06;0;0;0;0;0.0136986301369863;0;0;0;1.0;1;-129725.67200270314;-101755.32624671732;4;2.600674267540954;124.82303294949577;30.603561755352185;1;0
к литр;5170;102;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;1;-224719.29909850407;-270962.7245111127;1;0;109.21811527817489;64.61350134412365;1;0
элемент список;2357;1009;34;0.21739130434782608;0;22.53376627717352;18.712105602401362;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3733790951172535;13.548304777617933;5.268285258527724;0.014425116673737802;-5.6293566200796095;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;0;-112013.31861713194;-103569.44065306074;2;0;91.03867994314399;44.46731831512051;1;0
два элемент;2293;2357;34;0.13043478260869565;0;30.076623764129636;26.254963089357478;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.189068914642817;12.363994597143495;4.5522654755428205;0.014425116673737802;-6.095552159632416;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;0;-134178.4982728188;-115113.80505706432;4;0;108.40202581887517;63.50569149028276;1;0
у том;602;675;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8349993875255434;0.8349993875255434;0.4394167229986067;0.0014814814814814814;-9.318542809702723;1.3795577137969567e-06;0;0;0;0;0.0016638935108153079;0;0;0;1.0;1;-217792.6804561019;-207798.5592720645;3;9.865783672994072;84.06268883924618;30.80256854680198;1;0
формула тейлор;227;0;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0145768306979255;0;-225214.05757296138;-271457.48298557004;1;0;0;0;1;0
формула для;227;9362;4;0.13043478260869565;1;3.538426325191722;0.35088470482056655;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.4482132192205695;4.44821321922057;0.5340999075696331;0.0004272591326639607;-10.227164654622403;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;0;-224125.58892915532;-211591.70757623715;3;92.55044683713487;121.71386462137062;73.96583171331864;1;0
получаться из;81;4846;11;0.17391304347826086;0;8.356346291585936;3.735719619580696;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4.3443656825247645;11.26322891979936;3.153352697370822;0.002269913330581923;-7.807062137674887;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-155453.11267448257;-157333.1948774203;3;0;115.04586900932877;73.23453762738055;1;0
имя тип;2500;5768;61;0.30434782608695654;0;31.514417556203497;29.577693576299257;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.616532264996053;13.478006940121826;5.263183569387748;0.010575589459084605;-6.082585335862562;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;0;-134871.16013705902;-109836.38132951983;1;0;92.99002446401525;46.23412063471726;1;0
синтаксический анализатор;288;331;85;0.21739130434782608;0;56.334415692933796;55.40619645982406;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.33614128411161;22.154923156387014;9.205280143220753;0.256797583081571;-1.864404663076563;2.7591154275939134e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-27508.571179825685;-20944.775418692217;1;0;117.78810073875906;77.77984031448864;1;0
в цитоплазма;27729;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.043478260869565216;0;0;0;1.0;1;-225708.8160474187;-271952.24146002735;1;0;92.99002446401525;46.23412063471726;1;0
фактический параметр;329;1714;62;0.30434782608695654;0;32.03104735220683;30.14932319996917;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3164638987625725;18.224856519536324;7.775209284449311;0.03617269544924154;-4.042277178346352;1.3795577137969567e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-52939.156766930726;-47002.05507344317;1;0;0.0;11.72515448644698;1;0
данный класс;718;5099;37;0.30434782608695654;0;19.115302452123434;15.526648761305074;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8729774654007776;13.291884196658676;5.252436853636374;0.007256324769562659;-6.2966062231989985;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;0;-132793.17454433837;-119896.47031015152;3;0;110.16854649862087;65.93265279077276;1;0
располагаться на;93;8849;10;0.30434782608695654;1;5.1662979600333605;0.6390546253103474;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.138833325744508;9.782689515519232;2.8032590035293694;0.0011300711944852526;-8.80445373565528;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-178310.95419440966;-172835.62707708226;4;0.9865783672994071;101.96549820219086;15.459566772843441;0;0
